timestep model similarity
60 CrossAttnUpBlock2D 0.990234375
60 CrossAttnUpBlock2D 0.9921875
60 CrossAttnUpBlock2D 0.9990234375
60 CrossAttnUpBlock2D 0.9970703125
60 CrossAttnUpBlock2D 0.99462890625
60 CrossAttnUpBlock2D 0.9990234375
60 CrossAttnUpBlock2D 0.9990234375
60 CrossAttnUpBlock2D 0.99853515625
40 UNetMidBlock2DCrossAttn 0.95556640625
40 UpBlock2D 0.99267578125
40 UpBlock2D 0.98681640625
40 UpBlock2D 0.978515625
40 CrossAttnUpBlock2D 0.9931640625
40 CrossAttnUpBlock2D 0.9912109375
40 CrossAttnUpBlock2D 0.99267578125
40 CrossAttnUpBlock2D 0.9990234375
40 CrossAttnUpBlock2D 0.99755859375
40 CrossAttnUpBlock2D 0.9951171875
40 CrossAttnUpBlock2D 0.9990234375
40 CrossAttnUpBlock2D 0.9990234375
40 CrossAttnUpBlock2D 0.99853515625
20 UNetMidBlock2DCrossAttn 0.96044921875
20 UpBlock2D 0.99365234375
20 UpBlock2D 0.98876953125
20 UpBlock2D 0.98095703125
20 CrossAttnUpBlock2D 0.99462890625
20 CrossAttnUpBlock2D 0.9921875
20 CrossAttnUpBlock2D 0.99365234375
20 CrossAttnUpBlock2D 0.9990234375
20 CrossAttnUpBlock2D 0.998046875
20 CrossAttnUpBlock2D 0.9951171875
20 CrossAttnUpBlock2D 0.9990234375
